Area(SQM),Bedroom,Bathroom,Location,Price,Negotiable,Balcony,Electricity,Water,Gas,Landline,Elevator,Security,Built_in_Kitchen,Maids_Room,Private_Garden,Parking,Central(A/C)& heating,Pool,Type,Level,Furnished,Compound,Delivery_Date,Delivery_Term,meter_price
150,3,1,Asafra,750000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Apartment,7,0.0,Not_In_Compound,Ready,Finished,5000.0
100,2,1,Bahray - Anfoshy,400000,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Semi Finished,4000.0
122,3,2,Smoha,1700000,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,13934.426229508197
145,2,1,Asafra,750000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,5172.413793103448
80,2,1,Mandara,200000,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,2500.0
80,2,1,Nakheel,240000,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Apartment,4,0.0,Not_In_Compound,Ready,Finished,3000.0
145,3,2,Moharam Bik,3262500,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,8,0.0,Murooj,Ready,Finished,22500.0
179,1,1,Smoha,1969000,0,1,1,1,1,1,1,1,0,0,1,1,0,1,Apartment,8,0.0,Murooj,Ready,Finished,11000.0
115,3,1,Agami,300000,1,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,2608.695652173913
155,3,2,Abu Qir,500000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,9,0.0,Not_In_Compound,Ready,Finished,3225.8064516129034
100,2,1,Smoha,1350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,13500.0
90,2,1,Awayed,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,8,0.0,Not_In_Compound,Ready,Not Finished,2444.4444444444443
135,3,1,Miami,780000,1,0,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Semi Finished,5777.777777777777
100,3,1,Agami,350000,1,1,0,0,0,0,0,1,0,0,1,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,3500.0
120,2,1,Mandara,675000,0,1,0,0,0,0,1,1,0,0,1,1,0,0,Apartment,9,0.0,Not_In_Compound,Ready,Finished,5625.0
120,2,1,Agami,200000,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,1666.6666666666667
75,2,1,Agami,225000,1,1,1,0,1,0,0,0,1,0,0,0,0,0,Apartment,2,1.0,Not_In_Compound,Ready,Finished,3000.0
120,2,1,Nakheel,295000,1,1,1,1,1,0,1,1,0,1,1,0,0,1,Apartment,2,0.0,Not_In_Compound,Ready,Finished,2458.3333333333335
190,2,1,Nakheel,310000,1,1,1,1,1,1,1,1,1,1,0,0,0,1,Apartment,5,0.0,Not_In_Compound,Ready,Finished,1631.578947368421
125,3,1,Sidi Beshr,850000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,6800.0
219,3,2,Kafr Abdo,3500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,15981.735159817352
165,3,2,Manshiyya,1500000,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,9090.90909090909
175,3,2,Stanley,3000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Apartment,10,1.0,Not_In_Compound,Ready,Finished,17142.85714285714
85,2,1,Moharam Bik,650000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,7647.058823529412
90,3,1,Abu Qir,600000,1,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,6666.666666666667
66,2,1,Awayed,300000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,7,0.0,VGK,Ready,Finished,4545.454545454545
80,2,1,Victoria,460000,0,1,1,1,0,1,0,0,1,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,5750.0
207,3,3,Glim,2700000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,13043.478260869566
125,3,1,Sporting,1800000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Apartment,7,0.0,Not_In_Compound,Ready,Finished,14400.0
125,3,1,Bacchus,850000,1,1,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,6800.0
90,2,1,Miami,250000,1,0,0,0,1,0,0,0,0,0,0,1,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,2777.777777777778
142,3,2,Agami,600000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,4225.352112676056
140,3,2,Miami,950000,0,1,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,8,0.0,Not_In_Compound,Ready,Finished,6785.714285714285
75,2,1,Abu Qir,380000,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,5066.666666666667
130,3,1,Smoha,850000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Core & Shell,6538.461538461538
121,2,2,Moharam Bik,1200000,1,1,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,9917.355371900827
240,4,2,Nakheel,700000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,2916.6666666666665
113,2,2,Miami,600000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Duplex,2,1.0,Not_In_Compound,Ready,Semi Finished,5309.734513274337
148,3,2,Smoha,2200000,0,1,1,1,1,1,1,1,1,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,14864.864864864865
75,2,1,Al Hadrah,450000,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,soon,Finished,6000.0
150,3,2,Kafr Abdo,2200000,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,5,1.0,Not_In_Compound,Ready,Finished,14666.666666666666
220,3,3,Stanley,3250000,0,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,2,1.0,Not_In_Compound,Ready,Finished,14772.727272727272
154,3,1,Awayed,830000,0,1,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,5389.61038961039
120,3,2,Agami,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,soon,Finished,3333.3333333333335
100,2,1,Moharam Bik,680000,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,6800.0
120,2,2,Smoha,1250000,0,1,1,1,1,1,1,1,1,0,0,1,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,10416.666666666666
100,3,1,Sidi Beshr,410000,1,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,4100.0
170,3,2,Smoha,3400000,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,20000.0
120,2,1,Miami,1164000,0,1,1,1,1,1,1,1,0,0,0,1,0,1,Apartment,6,0.0,Not_In_Compound,soon,Semi Finished,9700.0
90,2,1,Bacchus,360000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,4000.0
180,2,1,Nakheel,260000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Duplex,5,0.0,Nakheel,Ready,Finished,1444.4444444444443
95,2,1,Agami,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,1.0,Not_In_Compound,Ready,Finished,2631.5789473684213
80,2,1,Agami,200000,0,1,1,1,0,0,0,1,1,1,1,1,1,1,Apartment,5,0.0,Not_In_Compound,Ready,Finished,2500.0
98,3,1,Awayed,425000,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Apartment,10,0.0,Not_In_Compound,Ready,Finished,4336.734693877551
100,2,1,Sidi Beshr,1050000,0,1,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,10+,1.0,Not_In_Compound,Ready,Finished,10500.0
85,3,1,Asafra,2700000,1,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,31764.70588235294
120,3,1,Agami,260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Semi Finished,2166.6666666666665
165,3,2,Miami,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,6060.606060606061
120,3,1,Miami,690000,0,1,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,10,0.0,Not_In_Compound,Ready,Finished,5750.0
150,3,1,Agami,450000,0,0,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,7,0.0,Not_In_Compound,Ready,Finished,3000.0
115,3,1,Moharam Bik,1000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,8695.652173913044
110,3,1,Agami,250000,1,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,2272.7272727272725
110,2,1,Victoria,730000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,6636.363636363636
70,2,1,Mandara,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,3142.8571428571427
100,3,1,Miami,400000,1,1,1,1,0,0,1,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,4000.0
120,3,1,Nakheel,380000,1,1,1,1,0,0,1,1,0,1,0,0,0,0,Apartment,9,0.0,Not_In_Compound,Ready,Finished,3166.6666666666665
160,2,1,Nakheel,310000,1,1,1,1,0,1,0,1,0,1,1,0,0,0,Apartment,9,0.0,Not_In_Compound,Ready,Finished,1937.5
120,3,1,Agami,360000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,3000.0
110,2,1,Laurent,1000000,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Core & Shell,9090.90909090909
100,2,1,Moharam Bik,750000,1,1,1,1,1,1,0,0,1,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,within 6 months,Finished,7500.0
130,3,1,Nakheel,350000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,2,0.0,Nakheel,Ready,Finished,2692.3076923076924
150,3,1,Seyouf,325000,1,0,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,2166.6666666666665
130,3,2,Nakheel,330000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,Nakheel,Ready,Finished,2538.4615384615386
130,2,1,Nakheel,450000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,9,0.0,Nakheel,Ready,Finished,3461.5384615384614
90,2,1,Abu Qir,320000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,3555.5555555555557
130,3,1,Agami,380000,1,0,1,0,1,0,1,0,0,0,0,0,0,0,Apartment,10,0.0,Not_In_Compound,within 6 months,Finished,2923.076923076923
115,2,1,Agami,300000,1,1,1,0,1,0,0,0,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,2608.695652173913
135,3,2,Agami,225000,0,1,1,1,0,0,1,0,1,0,0,0,0,0,Duplex,6,0.0,Not_In_Compound,Ready,Finished,1666.6666666666667
100,4,1,Wardian,265000,1,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,2650.0
110,2,1,Maamoura,235000,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,8,0.0,Not_In_Compound,Ready,Finished,2136.3636363636365
100,3,1,Mandara,450000,0,1,1,0,1,1,1,0,0,0,0,0,0,0,Apartment,10,0.0,Not_In_Compound,Ready,Finished,4500.0
80,2,1,Asafra,550000,0,0,1,1,0,0,1,0,1,0,0,0,0,0,Apartment,6,1.0,Not_In_Compound,Ready,Finished,6875.0
100,3,1,Maamoura,310000,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,3100.0
160,3,2,Al Hadrah,450000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,2812.5
105,3,1,Miami,550000,0,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,5238.0952380952385
170,3,2,Smoha,2650000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,15588.235294117647
126,2,2,Smoha,2600000,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,2023,Finished,20634.920634920636
220,2,1,Nakheel,330000,1,1,1,1,0,1,1,1,0,1,1,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,1500.0
130,3,2,Nakheel,400000,1,1,1,1,0,1,1,1,0,1,0,0,0,1,Apartment,3,0.0,Not_In_Compound,Ready,Finished,3076.923076923077
90,2,1,Bacchus,420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,4666.666666666667
112,3,1,Wardian,1200000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,10714.285714285714
140,2,1,Agami,550000,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,3928.5714285714284
200,2,1,Agami,380000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,7,0.0,Not_In_Compound,Ready,Finished,1900.0
40,1,1,Moharam Bik,300000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,7500.0
86,2,1,Agami,230000,1,1,1,1,0,0,1,1,1,0,0,0,0,0,Apartment,5,1.0,Not_In_Compound,Ready,Finished,2674.4186046511627
75,2,1,Agami,200000,1,1,1,1,0,0,1,1,1,0,0,0,0,0,Apartment,4,1.0,Not_In_Compound,Ready,Finished,2666.6666666666665
110,3,2,Laurent,1700000,0,1,1,1,1,0,0,0,1,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,15454.545454545454
75,2,1,Agami,250000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,3333.3333333333335
60,2,1,Asafra,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,4166.666666666667
90,2,1,Nakheel,250000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,2777.777777777778
100,3,1,Agami,370000,1,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,3700.0
235,3,3,Smoha,3750000,0,1,1,1,1,1,1,0,1,0,0,0,0,0,Apartment,9,0.0,Not_In_Compound,Ready,Finished,15957.446808510638
150,4,1,Sporting,1800000,0,1,0,0,1,0,1,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Semi Finished,12000.0
115,3,1,Moharam Bik,1150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,10000.0
130,4,2,Sidi Beshr,650000,1,1,1,1,0,0,0,1,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,5000.0
100,3,1,Sidi Beshr,650000,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,4,0.0,VGK,Ready,Finished,6500.0
200,3,2,Miami,1650000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,soon,Finished,8250.0
140,2,1,Cleopatra,950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,6785.714285714285
120,2,2,Smoha,2000000,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,16666.666666666668
162,2,1,Agami,400000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Not Finished,2469.135802469136
80,2,1,Sidi Beshr,600000,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,7500.0
100,3,1,Bacchus,600000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Apartment,3,1.0,Not_In_Compound,Ready,Finished,6000.0
120,3,1,Sporting,1750000,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,14583.333333333334
90,3,1,Agami,220000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Apartment,3,1.0,Not_In_Compound,Ready,Finished,2444.4444444444443
140,5,2,Moharam Bik,700000,0,0,1,1,1,0,0,0,0,1,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Semi Finished,5000.0
210,3,2,Mandara,1850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,8809.52380952381
100,2,1,Miami,600000,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,soon,Finished,6000.0
145,3,1,Sidi Beshr,1350000,1,0,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,9310.344827586207
168,3,2,Smoha,750000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Core & Shell,4464.285714285715
145,3,2,Mandara,3500000,0,0,1,1,1,1,1,1,1,0,0,1,1,1,Apartment,10+,1.0,Not_In_Compound,Ready,Finished,24137.931034482757
100,3,1,Agami,350000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,3500.0
140,3,1,Smoha,1500000,0,1,0,1,0,0,0,1,0,0,0,0,0,0,Apartment,10,0.0,Not_In_Compound,Ready,Finished,10714.285714285714
90,1,1,Kafr Abdo,720000,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,8000.0
90,3,1,Agami,260000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,1.0,Not_In_Compound,Ready,Finished,2888.8888888888887
110,3,1,Sidi Beshr,850000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,7727.272727272727
120,2,1,Laurent,1600000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,13333.333333333334
90,2,1,Victoria,295000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,3277.777777777778
120,2,1,Attarin,750000,0,0,1,1,1,0,1,1,0,0,0,1,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,6250.0
160,3,2,Agami,1250000,0,1,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,7812.5
150,3,1,Agami,400000,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,2666.6666666666665
160,4,1,Agami,430000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,2687.5
125,3,2,Abu Talat,800000,1,1,1,0,0,0,1,0,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,6400.0
191,3,3,Glim,2700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,14136.125654450261
85,2,1,Mandara,650000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,7647.058823529412
150,3,1,Miami,875000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,5833.333333333333
140,3,3,Moharam Bik,1500000,0,1,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,5,0.0,Not_In_Compound,soon,Finished,10714.285714285714
110,2,1,Agami,275000,0,1,1,1,0,0,1,0,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,2500.0
90,3,1,Sporting,900000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,10000.0
100,2,2,Maamoura,2300000,0,1,1,1,0,0,0,1,1,0,0,0,0,0,Apartment,3,1.0,Not_In_Compound,Ready,Finished,23000.0
125,2,2,Maamoura,2450000,0,1,1,1,0,0,0,1,0,0,0,0,0,0,Apartment,2,1.0,Not_In_Compound,Ready,Finished,19600.0
150,3,1,Al Ibrahimiyyah,1650000,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,11000.0
191,3,2,Al Ibrahimiyyah,1650000,1,1,1,1,1,0,1,1,1,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,8638.743455497382
150,3,2,Roushdy,2550000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Semi Finished,17000.0
100,1,1,Nakheel,300000,1,1,1,1,1,1,0,1,1,0,0,1,1,0,Apartment,2,0.0,Nakheel,Ready,Finished,3000.0
100,2,2,Miami,1062500,0,1,1,1,1,0,1,1,1,0,1,1,0,1,Apartment,3,0.0,Not_In_Compound,2024,Finished,10625.0
165,3,2,Smoha,2150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Finished,13030.30303030303
130,3,1,Agami,250000,0,1,1,1,1,1,1,1,0,0,0,1,0,0,Apartment,6,0.0,Not_In_Compound,Ready,Semi Finished,1923.076923076923
80,2,1,Mandara,330000,1,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,9,0.0,Not_In_Compound,Ready,Finished,4125.0
100,2,1,Saba Pasha,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,soon,Finished,15000.0
150,3,2,Kafr Abdo,2000000,0,1,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,13333.333333333334
120,3,1,Maamoura,340000,0,0,1,1,1,0,1,1,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,2833.3333333333335
115,3,1,Miami,1000000,1,1,0,1,1,1,0,0,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Finished,8695.652173913044
85,2,1,Labban,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10,0.0,Not_In_Compound,Ready,Finished,5882.35294117647
80,3,1,Seyouf,270000,0,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,3375.0
100,3,1,Moharam Bik,700000,1,0,1,1,1,1,1,0,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,Ready,Finished,7000.0
160,3,3,Agami,635000,1,0,0,1,0,0,1,1,0,0,0,0,0,0,Apartment,3,0.0,Not_In_Compound,Ready,Not Finished,3968.75
140,3,2,Seyouf,1700000,1,1,1,1,1,1,1,1,1,0,0,0,0,0,Apartment,10+,1.0,Not_In_Compound,Ready,Finished,12142.857142857143
150,3,2,Montazah,1650000,0,1,1,1,0,1,1,1,0,0,0,1,0,0,Apartment,7,1.0,Not_In_Compound,Ready,Finished,11000.0
85,2,1,Miami,650000,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,7647.058823529412
100,2,1,Agami,360000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,4,0.0,Not_In_Compound,Ready,Finished,3600.0
200,4,2,Smoha,2400000,0,1,1,1,1,1,1,1,1,0,0,0,1,0,Apartment,1,0.0,Not_In_Compound,Ready,Not Finished,12000.0
90,2,1,Agami,200000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Apartment,7,0.0,Not_In_Compound,Ready,Finished,2222.222222222222
160,4,2,Moharam Bik,1250000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Apartment,7,0.0,VGK,soon,Finished,7812.5
80,1,1,Seyouf,255000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,soon,Finished,3187.5
170,3,2,Gianaclis,1150000,0,1,1,1,1,1,1,1,0,0,0,0,0,0,Apartment,8,0.0,Not_In_Compound,Ready,Finished,6764.705882352941
95,2,1,Agami,380000,0,0,1,1,1,1,0,0,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Finished,4000.0
165,3,2,Zezenia,2800000,1,0,1,1,1,1,1,1,0,0,0,0,1,0,Apartment,8,0.0,Not_In_Compound,Ready,Finished,16969.696969696968
120,3,1,Agami,420000,1,0,1,0,1,0,1,0,0,0,0,0,0,0,Apartment,7,0.0,Not_In_Compound,Ready,Finished,3500.0
156,3,1,Smoha,1550000,1,1,1,1,0,0,1,1,0,0,0,1,0,0,Apartment,7,0.0,Not_In_Compound,Ready,Finished,9935.897435897436
250,2,3,Agami,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Duplex,6,0.0,Not_In_Compound,Ready,Finished,1400.0
120,3,1,Agami,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,5,0.0,Not_In_Compound,within 6 months,Finished,3750.0
90,3,1,Agami,250000,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,2777.777777777778
202,4,3,Abu Qir,1450000,0,1,1,1,0,0,1,0,0,0,0,0,0,0,Apartment,10+,1.0,Not_In_Compound,Ready,Finished,7178.217821782178
85,2,1,Sidi Beshr,700000,1,1,1,1,0,0,0,1,0,0,0,0,0,0,Apartment,2,0.0,Not_In_Compound,Ready,Finished,8235.29411764706
120,2,2,Nakheel,330000,1,1,1,1,0,0,0,1,1,1,1,1,1,1,Apartment,2,0.0,Nakheel,Ready,Finished,2750.0
58,1,1,Al Ibrahimiyyah,420000,0,0,1,1,0,0,1,1,0,0,0,0,0,0,Apartment,1,0.0,Not_In_Compound,Ready,Semi Finished,7241.379310344828
120,3,1,Mandara,950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Apartment,10+,0.0,Not_In_Compound,Ready,Finished,7916.666666666667
